pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
3922,205,73,73070,511790,193440,NA,W,3720,117,NA,1,1,7,2,1,1,2,5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,1962,2,1,2,NA,NA,NA,CHICAGO,60618,6069,0.834733893557423,0.00576701268742791,0.02850551985500082,0.07546548030977096,0.11105618718075463,14000,Chicago,0,0,2,1,0,1,BELL,LAKE VIEW HS,6.89,133845,FALSE,TRUE,TRUE
3923,203,77,77150,258440,93330,NA,W,3275,149,NA,1,1,6,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1188,2,1,1,NA,NA,1,CHICAGO,60647,3095,0.5105008077544426,0.02261712439418416,0.04491114701130856,0.407108239095315,0.02972536348949919,14000,Chicago,0,0,4,1,0,0,BRENTANO,SCHURZ HS,6.915,72366,FALSE,TRUE,TRUE
3924,204,77,77051,639560,81600,NA,W,2400,129,NA,2,1,8,3,1,1,1,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1923,2,1,5,1,NA,NA,CHICAGO,60622,2930,0.7255972696245734,0.02457337883959044,0.0447098976109215,0.1689419795221843,0.07235494880546076,14000,Chicago,0,0,8,0,0,0,LOZANO,WELLS HS,6.89,128125,FALSE,TRUE,TRUE
3925,204,39,39010,181960,49770,NA,W,9955,30,NA,3,1,8,4,3,3,1,5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,1950,2,1,1,NA,NA,NA,OAK LAWN,60453,6372,0.75,0.03782172002510985,0.01365348399246704,0.1911487758945386,0.00737602008788449,54820,Oak Lawn,0,0,6,1,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,11.134,41902,FALSE,TRUE,TRUE
3926,202,71,71430,175540,46120,NA,W,3690,69,NA,3,1,5,2,1,3,1,5,1,0,2,1,0,2,NA,2,2,1,1,2,2,0,974,2,1,1,3,NA,NA,CHICAGO,60656,4700,0.7976595744680851,8.51063829787234e-4,0.03723404255319149,0.15361702127659574,0.02127659574468085,14000,Chicago,0,0,5,1,0,0,GARVY,TAFT HS,6.894,81458,FALSE,TRUE,TRUE
3927,295,35,35080,184310,20630,NA,W,1834,20,NA,1,1,7,3,1,1,1,5,1,1,3,2,1,2,1,2,2,3,1,1,1,0,1654,2,1,2,NA,NA,NA,SCHAUMBURG,60193,5837,0.6153846153846154,0.03135172177488436,0.19307863628576324,0.13996916224087716,0.0342641768031523,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,81118,FALSE,TRUE,TRUE
3928,203,70,70130,94860,27670,NA,W,3075,62,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1011,2,1,1,NA,NA,NA,CHICAGO,60617,5584,0.0164756446991404,0.9618553008595988,0,0.01808739255014326,0.00716332378223495,14000,Chicago,0,0,1,0,0,0,EARHART,BOWEN HS,6.908,50426,FALSE,TRUE,TRUE
3929,208,23,23021,1152490,415800,NA,W,19800,11,NA,2,4,11,6,1,1,1,5,1,4,2,4,1,2,1,2,2,3,2,1,1,755,4779,2,1,2,1,NA,NA,GLENCOE,60022,2498,0.9191353082465972,0,0.04723779023218575,0.02001601281024819,0.02722177742193755,29652,Glencoe,0,0,1,0,0,0,SCH DISTRICT 35,NEW TRIER TOWNSHIP HIGH SCHOOL  203,8.481,250001,TRUE,TRUE,TRUE
3930,295,29,29050,136690,23460,NA,W,1043,33,NA,1,1,5,2,2,3,1,5,1,0,3,1,1,2,2,2,2,1,1,1,2,0,976,2,1,2,NA,NA,NA,PALATINE,60067,6827,0.7694448513256189,0.01039988281822176,0.20301743078951223,0,0.03427567013329427,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,157125,FALSE,TRUE,TRUE
3931,202,31,31060,120720,22380,NA,O,4712,100,NA,1,1,5,3,1,1,2,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,984,2,1,1,NA,NA,1,MAYWOOD,60153,2520,0.02142857142857143,0.7234126984126984,0,0.23809523809523808,0.03412698412698412,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,21.667,31500,FALSE,FALSE,TRUE
3932,203,77,77013,128150,37960,NA,W,4467,105,NA,4,1,4,2,1,1,1,5,2,0,1,1,0,2,2,2,2,1,1,2,2,0,1580,2,1,5,1,NA,NA,CHICAGO,60651,4487,0.01448629373746378,0.7243146868731892,0.01537775796746155,0.24582126142188543,0,14000,Chicago,0,0,1,0,0,0,HAY,ORR HS,6.89,47875,FALSE,TRUE,TRUE
3933,203,12,12081,75790,45900,NA,O,20400,63,NA,2,1,5,3,1,3,2,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,1013,2,1,5,1,NA,NA,CHICAGO HEIGHTS,60411,4223,0.2682926829268293,0.5292446128344779,0.00710395453469097,0.1311863604072934,0.12313521193464362,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  170,BLOOM TOWNSHIP HIGH SCHOOL  206,10.882,70313,FALSE,TRUE,TRUE
3934,295,74,74012,338720,78430,AV,W,713,50,NA,2,1,6,3,1,1,1,5,1,1,3,1,1,2,2,2,2,7,NA,NA,NA,0,1037,2,1,2,NA,NA,NA,CHICAGO,60614,1832,0.732532751091703,0.10316593886462884,0.06877729257641921,0.05240174672489083,0.08624454148471616,14000,Chicago,0,0,1,0,0,0,LINCOLN,LINCOLN PARK HS,6.89,142583,FALSE,FALSE,TRUE
3935,203,20,20080,167010,28120,AV,W,3125,107,NA,1,1,6,3,1,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1476,2,1,5,1,NA,1,ELMWOOD PARK,60707,5136,0.5112928348909658,0.0058411214953271,0.0212227414330218,0.4559968847352025,0.01129283489096573,23724,Elmwood Park,0,0,1,0,0,0,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,10.001,43587,FALSE,TRUE,TRUE
3936,206,34,34020,433800,84710,NA,W,9682,79,NA,2,1,8,4,1,1,1,5,1,2,1,2,1,2,2,2,2,7,NA,NA,NA,0,2731,2,1,2,3,NA,1,RIVERSIDE,60546,3616,0.8426438053097345,0.01161504424778761,0.00995575221238938,0.12997787610619468,0.01161504424778761,64421,Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.07,125486,FALSE,FALSE,TRUE
3937,203,12,12121,29070,17670,NA,W,7071,67,NA,1,1,6,3,2,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1245,2,1,5,1,NA,NA,PARK FOREST,60466,3322,0.24834437086092712,0.6550270921131849,0,0.0403371462974112,0.06532209512341963,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,37.265,39375,FALSE,TRUE,TRUE
3938,202,71,71520,102780,39060,NA,W,3125,127,NA,1,1,3,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,600,2,1,1,NA,NA,NA,CHICAGO,60639,3489,0.01920321008885067,0.09572943536830038,0.04413872169676125,0.8409286328460877,0,14000,Chicago,0,0,1,0,0,1,NOBEL,NORTH-GRAND HS,6.884772382397572,31288,FALSE,TRUE,TRUE
3939,203,39,39151,130380,42000,NA,T,8000,37,NA,2,1,5,3,4,3,1,5,1,0,3,1,0,2,NA,2,2,1,2,1,2,0,1016,2,1,1,NA,NA,NA,CHICAGO RIDGE,60415,6407,0.6272826595910722,0.21039488059934447,0.03714687061027002,0.11066021538941782,0.02903074761979085,14065,Chicago Ridge,0,0,3,0,0,0,SCHOOL DISTRICT  127 1/2,COMMUNITY HIGH SCHOOL  218,13.391,45292,FALSE,TRUE,TRUE
3940,211,71,71110,430690,112840,AV,W,4702,112,2,2,2,11,5,1,1,1,5,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,2408,2,2,2,NA,NA,1,CHICAGO,60625,6891,0.5827891452619358,0.02525032651284283,0.08634450732839936,0.26309679291829924,0.07937890001451169,14000,Chicago,0,0,3,1,0,0,BUDLONG,AMUNDSEN HS,6.884772382397572,71322,FALSE,TRUE,TRUE
3941,203,32,32226,36910,27300,NA,W,7800,63,NA,3,1,5,3,2,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1092,2,1,1,NA,NA,NA,PARK FOREST,60466,3494,0.20377790497996565,0.6499713795077275,0.00543789353176874,0.08929593589009731,0.1001717229536348,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,37.326,96607,FALSE,TRUE,TRUE
3942,211,77,77052,439240,98730,NA,W,2904,127,2,2,1,9,4,1,2,1,5,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,2200,2,2,1,1,NA,NA,CHICAGO,60622,3306,0.8015728977616455,0.01845130066545674,0.05323653962492438,0.0998185117967332,0.05384150030248034,14000,Chicago,0,0,3,0,0,0,COLUMBUS,CLEMENTE HS,6.89,93980,FALSE,TRUE,TRUE
3943,202,38,38022,106500,34600,NA,W,6921,65,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,2,NA,2,2,1,1,2,2,0,920,2,1,1,NA,NA,NA,WHEELING,60090,6815,0.46206896551724136,0.01511371973587674,0.08950843727072634,0.4164343360234776,0.03169479090242113,81087,Wheeling,0,1,4,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.237,85388,FALSE,TRUE,TRUE
3944,202,29,29060,149660,26250,NA,W,7500,75,NA,2,1,4,2,1,3,1,5,1,0,1,1,0,2,2,2,2,3,2,2,2,0,785,2,1,1,3,NA,NA,PALATINE,60074,4559,0.8017109015134898,0.02039921035314762,0.05878482123272648,0.0993638955911384,0.03750822548804562,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,84615,FALSE,TRUE,TRUE
3945,203,20,20050,162100,27720,NA,W,7920,50,NA,3,1,7,4,1,3,1,5,1,1,1,2,1,NA,NA,2,2,3,3,1,2,0,1430,2,1,5,1,NA,NA,MELROSE PARK,60164,4666,0.26789541363051866,0.02271753107586798,0.0100728675525075,0.6881697385340763,0.02228889841405915,NA,NA,0,0,3,1,0,0,SCHOOL DISTRICT  83,COMMUNITY HIGH SCHOOL  212,11.119,66655,FALSE,TRUE,TRUE
3946,203,72,72030,143570,37500,AV,W,3750,63,NA,2,1,6,3,1,1,1,5,1,0,1,1,0,1,2,2,2,3,1,2,2,0,1224,2,1,1,3,NA,NA,CHICAGO,60632,7784,0.1885919835560123,0.03147482014388489,0,0.7781346351490236,0.00179856115107913,14000,Chicago,0,0,1,0,0,0,PASTEUR,HANCOCK HS,6.934,54667,FALSE,TRUE,TRUE
3947,295,73,73093,1259670,258330,NA,W,2227,6,NA,1,2,7,4,2,3,1,5,1,3,3,4,1,2,2,2,2,3,1,2,2,0,2718,2,1,3,NA,NA,NA,CHICAGO,60614,3237,0.7865307383379673,0.06734630831016374,0.08649984553599012,0.04263206672845227,0.03398208217485326,14000,Chicago,0,0,1,0,0,0,MAYER,LINCOLN PARK HS,6.89,113409,FALSE,TRUE,TRUE
3948,234,16,16030,193660,32400,NA,W,5400,57,NA,3,1,6,3,3,1,1,5,2,0,3,1,0,2,2,2,2,1,1,2,2,0,1109,2,1,4,NA,NA,NA,ARLINGTON HEIGHTS,60005,4396,0.8742038216560509,0.00250227479526842,0.07893539581437671,0.02570518653321201,0.0373066424021838,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.024,76350,FALSE,TRUE,TRUE
3949,203,34,34010,171330,32810,NA,W,3750,90,NA,2,1,6,3,1,3,2,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,1257,2,1,1,3,NA,NA,NORTH RIVERSIDE,60546,5025,0.6153233830845771,0.0308457711442786,0.00656716417910447,0.3227860696517413,0.04895522388059702,54144,North Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,10.428,63383,FALSE,TRUE,TRUE
3950,205,71,71060,170620,44580,NA,W,3075,91,NA,2,1,7,4,1,3,1,5,1,0,3,2,1,2,2,2,2,1,1,2,2,0,1812,2,1,2,NA,NA,NA,CHICAGO,60630,3749,0.5116030941584423,0.00400106695118698,0.17257935449453188,0.2867431315017338,0.05014670578821019,14000,Chicago,0,0,1,0,0,1,BEAUBIEN,TAFT HS,6.894,78750,FALSE,TRUE,TRUE
3951,206,73,73084,522200,200000,NA,W,3125,132,NA,1,1,8,4,1,1,2,5,2,1,1,3,1,2,2,2,2,3,1,2,2,0,2375,2,1,2,1,1,NA,CHICAGO,60613,1379,0.8803480783176215,0.03045685279187817,0.05583756345177665,0.0290065264684554,0.00870195794053662,14000,Chicago,0,0,1,0,0,0,BLAINE,LAKE VIEW HS,6.89,107500,FALSE,TRUE,TRUE
3952,278,18,18090,294320,17870,NA,W,14298,15,NA,1,1,9,3,1,3,1,5,1,1,3,2,1,2,2,2,2,5,1,1,2,0,3100,2,1,2,NA,NA,NA,ELGIN,60120,12447,0.544629227926408,0.02024584237165582,0.26351731340885354,0.1408371495139391,0.04997188077448381,23074,Elgin,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.511,97684,FALSE,TRUE,TRUE
3953,278,77,77120,648540,104550,NA,W,3075,15,NA,1,2,6,3,1,1,1,5,1,0,3,3,1,2,2,2,2,3,1,2,2,0,2466,2,1,2,NA,NA,NA,CHICAGO,60642,2375,0.6311578947368421,0.01852631578947368,0.05094736842105263,0.28421052631578947,0.03031578947368421,14000,Chicago,0,0,6,1,0,0,OTIS,WELLS HS,6.89,91071,FALSE,TRUE,TRUE
3954,295,13,13210,148190,16250,NA,W,3423,24,NA,3,1,6,2,2,3,1,5,1,1,3,2,0,2,2,2,2,3,2,1,1,0,1661,2,1,2,NA,NA,NA,TINLEY PARK,60477,5099,0.8115316728770348,0.0539321435575603,0.01941557168072171,0.11512061188468328,0,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,COMMUNITY HIGH SCHOOL  228,14.44,63191,FALSE,TRUE,TRUE
3955,278,77,77030,545860,70380,NA,W,2760,15,NA,2,1,8,4,3,1,1,2,1,0,3,3,1,2,2,2,2,4,2,1,2,0,2232,2,1,2,NA,NA,NA,CHICAGO,60647,3026,0.4593522802379379,0.04329147389292796,0.03304692663582287,0.43456708526107074,0.05518836748182419,14000,Chicago,0,0,4,1,0,0,GOETHE,CLEMENTE HS,6.915,78972,FALSE,TRUE,TRUE
3956,203,72,72030,150780,37500,NA,W,3750,90,NA,2,1,5,3,1,1,2,5,2,0,1,1,1,NA,NA,2,2,3,1,2,2,0,1265,2,1,1,3,NA,1,CHICAGO,60629,1805,0.21052631578947367,0.02382271468144044,0.0038781163434903,0.7601108033240997,0.00332409972299168,14000,Chicago,0,0,1,0,0,1,AZUELA,HUBBARD HS,6.934,52381,FALSE,TRUE,TRUE
3957,211,72,72030,149300,46270,NA,W,4627,67,NA,2,1,9,4,1,3,1,5,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1770,2,2,2,NA,NA,NA,CHICAGO,60629,4549,0.1457463178720598,0.07979775774895581,0.00219828533743679,0.7612662123543636,0.01956473950318751,14000,Chicago,0,0,1,0,0,0,AZUELA,HUBBARD HS,6.934,61972,FALSE,TRUE,TRUE
3958,203,70,70130,70710,40030,NA,W,4448,96,NA,2,1,5,3,1,3,1,5,2,1,1,1,1,2,NA,2,2,3,1,2,2,0,1296,2,1,5,1,NA,NA,CHICAGO,60617,2938,0.01565690946221919,0.8744043567052416,0.00272294077603812,0.10721579305650102,0,14000,Chicago,0,0,1,0,0,0,MIRELES,BOWEN HS,6.908,40250,FALSE,TRUE,TRUE
3959,211,26,26010,312970,53130,NA,W,4620,52,3,2,1,12,6,1,1,1,5,2,0,3,3,0,NA,NA,2,2,3,1,2,2,0,2719,2,2,2,NA,NA,NA,HARWOOD HEIGHTS,60706,4418,0.7227252150294251,0.01063829787234042,0.10457220461747398,0.15799004074241738,0.00407424173834314,33435,Harwood Heights,0,0,1,0,0,0,SCHOOL DISTRICT 86,COMMUNITY HIGH SCHOOL  234,8.107,54525,FALSE,TRUE,TRUE
3960,203,72,72380,168830,37500,NA,W,3750,59,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,NA,NA,2,2,2,2,2,2,0,1152,2,1,1,NA,NA,NA,CHICAGO,60638,3970,0.4745591939546599,0.0070528967254408,0.0216624685138539,0.4939546599496222,0.00554156171284634,14000,Chicago,0,0,1,0,0,0,DORE,KENNEDY HS,6.934,83574,FALSE,TRUE,TRUE
3961,278,18,18019,190520,113770,NA,O,18962,29,NA,1,1,8,4,3,3,1,5,1,1,2,2,1,2,NA,2,2,3,1,1,1,0,2577,2,1,2,1,NA,NA,ELGIN,60120,12447,0.544629227926408,0.02024584237165582,0.26351731340885354,0.1408371495139391,0.04997188077448381,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.918,97684,FALSE,TRUE,TRUE
3962,234,25,25260,258110,124440,NA,W,10821,60,NA,3,1,5,3,3,1,2,5,2,0,3,2,0,NA,NA,2,2,3,1,1,1,0,1472,2,1,4,NA,NA,NA,GLENVIEW,60026,2629,0.6165842525675161,0.01407379231647014,0.14834537847090148,0.20692278432864208,0.02814758463294028,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.153,99881,FALSE,TRUE,TRUE
3963,203,72,72121,43090,20310,NA,W,3125,90,NA,2,1,5,2,1,3,1,5,2,0,2,1,0,2,NA,2,2,3,1,2,2,0,1008,2,1,1,3,NA,1,CHICAGO,60636,4064,0.00713582677165354,0.96998031496063,0,0.00664370078740157,0.03248031496062992,14000,Chicago,0,0,1,0,0,0,RANDOLPH,HARPER HS,6.873317191283292,43063,FALSE,TRUE,TRUE
3964,234,34,34050,361580,142120,NA,W,14960,56,NA,3,1,7,4,3,1,1,5,1,2,3,3,1,2,2,2,2,3,2,1,2,190,2227,2,1,4,NA,NA,NA,RIVERSIDE,60546,3616,0.8426438053097345,0.01161504424778761,0.00995575221238938,0.12997787610619468,0.01161504424778761,64421,Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.07,125486,FALSE,TRUE,TRUE
3965,207,35,35072,223140,55770,NA,T,9295,37,NA,1,1,7,3,3,1,1,5,1,1,3,2,1,2,2,2,2,3,1,1,1,44,1668,2,1,2,NA,NA,NA,SCHAUMBURG,60193,4337,0.7719621858427484,0.01544846668203827,0.12681577127046345,0.06456075628314503,0.04242563984320959,68003,Schaumburg,0,0,5,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,83889,FALSE,TRUE,TRUE
3966,211,72,72282,204390,29340,NA,W,3912,88,3,2,2,18,9,1,3,1,5,2,0,3,3,3,2,NA,NA,2,4,2,2,2,0,5115,3,2,3,NA,NA,NA,CHICAGO,60620,5708,0.01103714085494043,0.9800280308339172,0.00420462508759635,0.0047302032235459,0,14000,Chicago,0,0,1,0,0,0,FORT DEARBORN,CORLISS HS,6.908,27500,FALSE,TRUE,TRUE
3967,203,31,31170,137440,61950,NA,W,8850,67,NA,2,1,5,2,3,3,1,5,2,0,3,1,0,NA,NA,2,2,1,2,1,2,0,1087,2,1,1,NA,NA,NA,NORTH RIVERSIDE,60546,4116,0.304421768707483,0.39528668610301265,0.13241010689990282,0.16229348882410108,0.01117589893100097,54144,North Riverside,0,0,6,1,0,0,SCHOOL DISTRICT 94,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,8.754,60066,FALSE,TRUE,TRUE
3968,203,70,70130,64200,33750,NA,W,3750,65,NA,2,5,5,3,1,1,2,2,2,0,3,1,0,2,NA,2,2,7,NA,NA,NA,0,1090,2,1,1,NA,NA,NA,CHICAGO,60617,2938,0.01565690946221919,0.8744043567052416,0.00272294077603812,0.10721579305650102,0,14000,Chicago,0,0,1,0,0,0,HOYNE,BOWEN HS,6.908,40250,FALSE,FALSE,TRUE
3969,295,23,23100,225180,38510,NA,W,2853,58,NA,2,1,6,3,1,1,1,5,1,0,3,1,1,2,2,2,2,7,NA,NA,NA,0,1320,2,1,2,NA,NA,NA,WILMETTE,60091,5216,0.7772239263803681,0.00172546012269938,0.17561349693251535,0.01974693251533742,0.04946319018404908,82075,Wilmette,0,0,3,1,1,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,113299,FALSE,FALSE,TRUE
3970,211,77,77040,120560,36710,NA,W,3125,107,2,2,1,10,4,1,3,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2182,2,2,2,NA,NA,1,CHICAGO,60651,6782,0.00751990563255676,0.571070480684164,0,0.3910350928929519,0.0374520790327337,14000,Chicago,0,0,1,0,0,0,CAMERON,ORR HS,6.89,33627,FALSE,TRUE,TRUE
3971,278,23,23120,427940,97170,GD,T,8450,56,NA,2,1,8,4,3,1,1,5,1,2,3,2,1,2,2,2,2,3,2,1,1,0,2600,2,1,2,NA,NA,NA,WILMETTE,60091,2278,0.7998244073748902,0.01009657594381036,0.08999122036874452,0.09438103599648814,0.01141352063213345,82075,Wilmette,0,0,3,1,0,0,SCHOOL DISTRICT 37,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.53,93906,FALSE,TRUE,TRUE
3972,203,37,37092,85710,32670,NA,W,7260,57,NA,2,1,7,4,4,3,1,5,1,0,3,2,1,2,NA,2,2,3,2,1,2,0,1585,2,1,1,NA,NA,NA,SOUTH HOLLAND,60473,2838,0.14799154334038056,0.8146582100070472,0,0.03171247357293869,0.01127554615926709,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  150,THORNTON TOWNSHIP HIGH SCHOOL  205,18.723,63750,FALSE,TRUE,TRUE
3973,203,76,76060,121770,52440,NA,W,2622,54,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1120,2,1,1,NA,NA,NA,CHICAGO,60608,3135,0.16810207336523125,6.379585326953748e-4,0.4165869218500798,0.4105263157894737,0.00829346092503987,14000,Chicago,0,0,6,1,0,0,GREENE,KELLY HS,6.89,44861,FALSE,FALSE,TRUE
3974,234,28,28036,210120,52410,NA,W,9530,42,NA,3,1,8,4,3,1,1,5,1,1,3,3,0,NA,NA,2,2,3,2,1,2,0,1888,2,1,4,NA,NA,NA,ORLAND PARK,60462,6677,0.8601168189306575,0.02531076830912086,0.00748839299086416,0.1007937696570316,0.01258050022465179,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,CONSOLIDATED HIGH SCHOOL  230,11.991,73825,FALSE,TRUE,TRUE
3975,278,35,35012,267520,61880,NA,W,9520,35,NA,1,1,8,4,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,2,0,2014,2,1,2,NA,NA,NA,SCHAUMBURG,60194,5336,0.6083208395802099,0.05697151424287856,0.17784857571214394,0.13174662668665668,0.04385307346326837,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,95949,FALSE,TRUE,TRUE
3976,211,70,70080,127230,33750,NA,W,3750,97,3,2,2,18,9,1,3,2,5,2,0,3,3,0,2,NA,2,2,5,1,2,2,0,4521,2,2,3,NA,NA,NA,CHICAGO,60649,4249,0.0037655919039774,0.9757590021181456,0,0.0115321252059308,0.01788656154389268,14000,Chicago,0,0,1,0,0,0,MANN,CHICAGO VOCATIONAL HS,6.88386464826358,47727,FALSE,TRUE,TRUE
3977,278,19,19060,356870,58420,NA,W,10160,31,NA,3,1,8,4,1,3,1,5,1,1,2,2,1,2,2,2,2,4,1,1,1,0,3074,2,1,2,1,NA,NA,LEMONT,60439,5640,0.9088652482269504,0.02907801418439716,0.02127659574468085,0.04078014184397163,0,42795,Lemont,0,0,1,0,0,0,COMBINED SCHOOL DISTRICT C.C. NO. 113A,LEMONT TOWNSHIP HIGH SCHOOL  210,7.932,71250,FALSE,TRUE,TRUE
3978,205,70,70130,110140,33690,NA,W,3744,69,NA,2,1,7,3,1,3,1,5,2,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1403,2,1,2,NA,NA,NA,CHICAGO,60617,5584,0.0164756446991404,0.9618553008595988,0,0.01808739255014326,0.00716332378223495,14000,Chicago,0,0,1,0,0,0,EARHART,BOWEN HS,6.908,50426,FALSE,TRUE,TRUE
3979,278,32,32055,211090,34500,NA,W,9202,52,NA,3,1,9,6,1,3,1,5,1,1,3,2,1,2,2,2,2,3,3,1,2,0,3409,2,1,2,NA,NA,NA,HOMEWOOD,60430,6246,0.4546910022414345,0.48158821645853345,0.00624399615754082,0.04274735830931796,0.02705731668267691,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.912,106079,FALSE,TRUE,TRUE
3980,234,35,35030,160560,33150,NA,W,7800,48,NA,3,1,4,2,3,1,1,5,1,0,3,1,0,2,NA,2,2,1,3,1,2,0,870,2,1,4,NA,NA,NA,HANOVER PARK,60133,6476,0.6400555898702903,0.02671402100061766,0.14978381717109326,0.14854848672019766,0.05975911056207535,32746,Hanover Park,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.825,83662,FALSE,TRUE,TRUE
3981,203,20,20081,140640,29020,NA,W,3870,95,NA,1,1,5,2,3,3,1,5,2,0,3,1,0,2,2,2,2,2,1,2,2,0,1035,2,1,1,NA,NA,1,RIVER GROVE,60171,4995,0.6126126126126126,0.02482482482482482,0.02102102102102102,0.3207207207207207,0.03963963963963964,64343,River Grove,0,0,1,0,0,0,SCHOOL DISTRICT  84 1/2,COMMUNITY HIGH SCHOOL  212,11.97,63495,FALSE,TRUE,TRUE
3982,206,72,72423,275650,47500,NA,W,5000,91,NA,3,1,8,4,1,3,2,5,1,0,2,2,0,2,2,2,2,3,2,2,2,0,2404,2,1,2,3,NA,1,CHICAGO,60655,2101,0.8895763921941933,0.01951451689671585,0.01380295097572584,0.07472632079961923,0.00475963826749167,14000,Chicago,0,0,1,0,0,0,SUTHERLAND,MORGAN PARK HS,6.908,119500,FALSE,TRUE,TRUE
